treatment_group,control_group,bias,ess,elapsed,cpu_time
011901109,015915116,0.006874908748573216,0.010101010101010102,0.008000000000000895,0.008999999999997899
011901109,015915148,0.003554192867202932,0.009009009009009009,0.008999999999998565,0.00900000000000023
011901109,015915167,3.3693926014621844e-4,0.010869565217391304,0.008000000000000895,0.007999999999999008
011901109,015915186,0.003772755815325879,0.009900990099009901,0.009000000000000341,0.009000000000002673
011901109,015915193,0.007304278337896486,0.009708737864077669,0.007999999999999119,0.007999999999997898
011901109,015915227,3.1785955549190614e-4,0.009259259259259259,0.009000000000000341,0.009000000000001451
011901109,015915236,0.04087545858975272,0.010309278350515464,0.008000000000000895,0.0070000000000014495
011901109,015916107,0.024648713024521096,0.01282051282051282,0.007999999999999119,0.007999999999996676
011901109,015916109,0.006670796522718625,0.018518518518518517,0.006000000000000227,0.007000000000000117
011901109,015916119,0.010621407309667985,0.009433962264150943,0.009000000000000341,0.00800000000000145
011901109,015917102,0.005988384310069872,0.011904761904761904,0.013999999999999346,0.013999999999999346
011901109,016902101,0.00822277207774813,0.015151515151515152,0.006000000000000227,0.006000000000000227
011901109,019905101,0.0017044139793198632,0.014705882352941176,0.005000000000000782,0.004999999999999005
011901109,019906101,0.013327900624436007,0.01282051282051282,0.005999999999998451,0.006000000000000227
011901109,019907105,0.0137950610103309,0.020833333333333332,0.005000000000000782,0.005000000000002558
011901109,020901105,0.004951594497340395,0.009523809523809525,0.006999999999999673,0.006000000000000227
011901109,020901110,0.010670450466520043,0.008333333333333333,0.006999999999999673,0.007999999999997898
011901109,020901115,0.00934266359313074,0.011494252873563218,0.005000000000000782,0.006000000000000227
011901109,020902110,0.0016779543178644385,0.02,0.005000000000000782,0.004999999999999005
011901109,020907102,0.0038388513239584476,0.011363636363636364,0.006999999999999673,0.006000000000000227
011901109,020908106,0.01863201096704792,0.009009009009009009,0.006000000000000227,0.006000000000000227
011901109,020908112,0.007689192204304973,0.008849557522123894,0.005999999999998451,0.0070000000000014495
011901109,021901109,0.007808435645133116,0.0136986301369863,0.006000000000000227,0.004999999999999005
011901109,021901110,0.013371739049870102,0.008771929824561403,0.006999999999999673,0.0070000000000014495
011901109,021901112,0.003069974018944044,0.012658227848101266,0.006000000000000227,0.006000000000000227
011901109,021902112,0.0013067467252257936,0.01282051282051282,0.005000000000000782,0.004999999999999005
011901109,027903104,5.915906441628094e-4,0.008064516129032258,0.007999999999999119,0.007999999999999119
011901109,031901108,0.008474132346021679,0.011904761904761904,0.006000000000000227,0.006000000000000227
011901109,031901115,0.0175804684212566,0.012987012987012988,0.005000000000000782,0.004999999999999005
011901109,031901120,0.015058446525417213,0.022727272727272728,0.004999999999999005,0.005000000000002558
011901109,031901121,0.007248363391994417,0.012195121951219513,0.006000000000000227,0.006000000000000227
011901109,031901131,0.016982250552266986,0.022727272727272728,0.005000000000000782,0.004999999999999005
011901109,031901135,0.014336518807356868,0.009708737864077669,0.006999999999999673,0.006999999999997897
011901109,031901136,0.012533731997897757,0.010526315789473684,0.006000000000000227,0.006000000000000227
011901109,031901139,0.01516738770735071,0.0136986301369863,0.005000000000000782,0.006000000000000227
011901109,031901140,0.010749541150573805,0.013888888888888888,0.004999999999999005,0.005000000000002558
011901109,031901143,0.011118611597902728,0.0136986301369863,0.004999999999999005,0.006000000000000227
011901109,031903107,0.004159574714838965,0.01639344262295082,0.006000000000000227,0.004999999999999005
011901109,031903112,0.0020222816159112256,0.02,0.005000000000000782,0.004999999999999005
011901109,031903123,6.636186470446725e-4,0.009523809523809525,0.006000000000000227,0.0070000000000014495
011901109,031911102,0.004863323466166025,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,031912115,0.00934886779042976,0.012987012987012988,0.006000000000000227,0.006000000000000227
011901109,034901106,0.0048417802399546295,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,039902101,0.008215650752414483,0.01694915254237288,0.006000000000000227,0.004999999999999005
011901109,039903101,0.00244305237630571,0.02702702702702703,0.0039999999999995595,0.004999999999999005
011901109,039905001,0.01698557591893879,0.09090909090909091,0.0039999999999995595,0.004000000000001336
011901109,043901118,0.05430798575175333,0.015625,0.006000000000000227,0.004999999999999005
011901109,043905113,0.034114604878343946,0.014084507042253521,0.005000000000000782,0.005000000000002558
011901109,043907108,0.0035837431704172085,0.017857142857142856,0.004999999999999005,0.004999999999999005
011901109,043907121,1.6524848726295893e-4,0.011904761904761904,0.006000000000000227,0.006000000000000227
011901109,043907124,0.003946883601701701,0.009708737864077669,0.006000000000000227,0.006000000000000227
011901109,043910102,0.015679630899725683,0.02,0.004999999999999005,0.004999999999999005
011901109,043910109,0.01056026787962483,0.011363636363636364,0.006000000000000227,0.006000000000000227
011901109,043910121,0.038090772750419166,0.013513513513513514,0.006000000000000227,0.006000000000000227
011901109,043911104,0.0013215937947954615,0.012345679012345678,0.006000000000000227,0.006000000000000227
011901109,043912101,0.017639670009116037,0.008064516129032258,0.008000000000000895,0.007999999999999008
011901109,043919104,0.025598964553410486,0.008064516129032258,0.007999999999999119,0.00800000000000145
011901109,046902104,0.005910301221839553,0.00980392156862745,0.008000000000000895,0.007999999999997898
011901109,047901101,0.00294698934867077,0.010869565217391304,0.006999999999999673,0.0070000000000013385
011901109,047905001,0.014349576382883589,0.0625,0.004999999999999005,0.005000000000001337
011901109,049906001,0.00808105611979515,0.02564102564102564,0.005000000000000782,0.004999999999999005
011901109,049909101,0.013542972581328305,0.1111111111111111,0.004999999999999005,0.004999999999997784
011901109,056901105,0.017581858433792896,0.008064516129032258,0.009000000000000341,0.00800000000000145
011901109,057803103,0.0235599850967243,0.011764705882352941,0.006999999999999673,0.0070000000000014495
011901109,057803108,0.02055197179845092,0.014084507042253521,0.0070000000000014495,0.007000000000000228
011901109,057810101,0.027114022034427476,1.24,0.0039999999999995595,0.003999999999997783
011901109,057819001,0.006661417651705692,1.087719298245614,0.0039999999999995595,0.004000000000000115
011901109,057831001,0.025378240113248962,0.018518518518518517,0.006000000000000227,0.006000000000001338
011901109,057847001,0.01192041936138244,0.013333333333333334,0.006999999999999673,0.007000000000000228
011901109,057903105,0.010625962793976318,0.013513513513513514,0.006000000000000227,0.006999999999997897
011901109,057903132,0.07221988922952671,0.0196078431372549,0.006999999999999673,0.006000000000001338
011901109,057904108,0.022944720402234275,0.024390243902439025,0.005000000000000782,0.005000000000001337
011901109,057905099,0.03505006782731057,0.5,0.0039999999999995595,0.004999999999997784
011901109,057905107,0.006791297289784226,0.0125,0.007999999999999119,0.006999999999999007
011901109,057905108,0.01952366005167938,0.015625,0.006000000000000227,0.006000000000002559
011901109,057905148,0.003594469059684302,0.016129032258064516,0.0070000000000014495,0.007000000000000228
011901109,057905172,0.0036243702298749403,0.009900990099009901,0.007999999999999119,0.00800000000000023
011901109,057905174,0.009764431120935502,0.015384615384615385,0.006999999999999673,0.007000000000000228
011901109,057905175,0.03265864288587439,0.017857142857142856,0.005000000000000782,0.005999999999996675
011901109,057905187,0.006437236778659372,0.010416666666666666,0.009000000000000341,0.00800000000000145
011901109,057905192,0.005543197242974585,0.03125,0.011999999999998678,0.012000000000000455
011901109,057905213,0.014210080144022808,0.029411764705882353,0.004000000000001336,0.004000000000001336
011901109,057905219,0.03534633223792316,0.02631578947368421,0.004999999999999005,0.004999999999999005
011901109,057905240,0.011323494374295695,0.010638297872340425,0.006000000000000227,0.006000000000000227
011901109,057909101,0.031793221202852995,0.00980392156862745,0.006000000000000227,0.006000000000000227
011901109,057909133,0.006430677615232194,0.015625,0.006000000000000227,0.006000000000000227
011901109,057910113,0.0018413348848305144,0.012048192771084338,0.006000000000000227,0.006000000000000227
011901109,057910121,0.004904152602863698,0.008064516129032258,0.006999999999999673,0.005999999999996675
011901109,057910131,0.0013723680516105619,0.010101010101010102,0.006000000000000227,0.0070000000000014495
011901109,057910132,0.015686207977014033,0.013333333333333334,0.006000000000000227,0.006000000000000227
011901109,057912109,0.0016633440114055542,0.010638297872340425,0.005999999999998451,0.006000000000000227
011901109,057912111,0.014208249158042863,0.011494252873563218,0.006000000000000227,0.006000000000000227
011901109,057912118,3.57521560138796e-4,0.013513513513513514,0.006000000000000227,0.006000000000000227
011901109,057912121,0.008418262021377076,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,057913107,0.034275078825335537,0.02,0.005000000000000782,0.005000000000002558
011901109,057914129,0.026498488647120344,0.013157894736842105,0.006999999999999673,0.006000000000000227
011901109,057916101,0.010465183364439357,0.012195121951219513,0.006000000000000227,0.006000000000000227
011901109,057916135,0.013419719448518719,0.013888888888888888,0.005000000000000782,0.006000000000000227
011901109,057916142,0.00406086776674508,0.01098901098901099,0.005999999999998451,0.005999999999996675
011901109,057922109,0.05421900324312168,0.025,0.005000000000000782,0.004000000000001336
011901109,057922111,0.04663221871602974,0.015873015873015872,0.005000000000000782,0.004999999999999005
011901109,058905001,0.01761696867626339,0.038461538461538464,0.004999999999999005,0.004000000000001336
011901109,060902101,0.017575660455718345,0.01694915254237288,0.005000000000000782,0.004999999999999005
011901109,061901102,0.004749312981727538,0.011363636363636364,0.005999999999998451,0.006000000000000227
011901109,061901104,0.012083253210309675,0.01,0.006000000000000227,0.006999999999997897
011901109,061902106,0.022172068593380057,0.014285714285714285,0.006000000000000227,0.005000000000002558
011901109,061902128,0.013517814227177793,0.013157894736842105,0.005000000000000782,0.004999999999999005
011901109,061902138,0.007124407481154393,0.009523809523809525,0.006000000000000227,0.006000000000000227
011901109,061906101,0.008657988895936941,0.008695652173913044,0.006999999999999673,0.0070000000000014495
011901109,061908104,0.0028457451541598067,0.011363636363636364,0.006999999999999673,0.006999999999997897
011901109,061911114,0.017967934792869067,0.008928571428571428,0.006000000000000227,0.006000000000000227
011901109,061911116,0.012923996371590252,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,061911118,0.0010317710218736842,0.008264462809917356,0.006999999999999673,0.006999999999997897
011901109,061911120,0.019392833584245928,0.008064516129032258,0.006000000000000227,0.006000000000000227
011901109,061912101,6.070567724592024e-4,0.011494252873563218,0.006000000000000227,0.006000000000000227
011901109,066005101,0.017258262959827575,0.25,0.0039999999999995595,0.004000000000001336
011901109,068901111,0.009677572005388102,0.013333333333333334,0.006000000000000227,0.006000000000000227
011901109,070908103,0.006798850875315843,0.010101010101010102,0.006000000000000227,0.006000000000000227
011901109,070908108,0.016526818607034532,0.010101010101010102,0.006999999999999673,0.006000000000000227
011901109,070911101,0.008233043052444433,0.01,0.006000000000000227,0.006999999999997897
011901109,070912106,2.3486352299251223e-4,0.013513513513513514,0.006000000000000227,0.004999999999999005
011901109,071902112,0.007494767639084743,0.013333333333333334,0.006000000000000227,0.006000000000000227
011901109,071902119,0.010944989690895746,0.02,0.0039999999999995595,0.005000000000002558
011901109,071902148,0.007123639845359131,0.019230769230769232,0.005000000000000782,0.004999999999999005
011901109,071902156,0.0022758724970469713,0.030303030303030304,0.0039999999999995595,0.004999999999999005
011901109,071902161,0.008736536868774847,0.011363636363636364,0.006000000000000227,0.006000000000000227
011901109,071902163,0.009209980661096906,0.014705882352941176,0.006000000000000227,0.004999999999999005
011901109,071905117,0.024510784072864555,0.011494252873563218,0.006000000000000227,0.006000000000002559
011901109,071905122,0.005347358418600789,0.011363636363636364,0.006000000000000227,0.006000000000000227
011901109,071909104,0.021326355365902105,0.012987012987012988,0.006000000000000227,0.006000000000000227
011901109,071909123,0.009960553692888952,0.00819672131147541,0.006999999999999673,0.006999999999997897
011901109,071909130,0.011493853559351952,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,072908001,0.0032759736976591958,0.037037037037037035,0.004999999999999005,0.004999999999999005
011901109,073901001,0.007651136205691356,0.027777777777777776,0.004000000000001336,0.004000000000001336
011901109,074904001,0.005304935331143845,0.043478260869565216,0.004999999999999005,0.004999999999999005
011901109,077901101,0.007531405933836943,0.02,0.005000000000000782,0.004999999999999005
011901109,079907111,0.005845416721881325,0.015625,0.004999999999999005,0.005000000000002558
011901109,079907115,0.024026607284239,0.017241379310344827,0.005000000000000782,0.004999999999999005
011901109,079907149,0.018520612829625582,0.010638297872340425,0.006000000000000227,0.006000000000000227
011901109,079907155,0.014309701236246641,0.00847457627118644,0.006000000000000227,0.006000000000000227
011901109,079907156,0.07534366105668777,1.0163934426229508,0.0039999999999995595,0.003999999999997783
011901109,081906101,0.0033690052386994296,0.06666666666666667,0.005000000000000782,0.005000000000002558
011901109,084910116,0.030795848342908827,0.012658227848101266,0.004999999999999005,0.004999999999997784
011901109,084910123,0.011497588996876695,0.008064516129032258,0.008000000000000895,0.00800000000000145
011901109,084910128,6.017748865705386e-4,0.008771929824561403,0.007999999999999119,0.00800000000000023
011901109,084910130,0.006530287421004699,0.010309278350515464,0.008000000000000895,0.007999999999997898
011901109,086901103,0.021538550941017864,0.05,0.004999999999999005,0.005000000000002558
011901109,090905101,0.0221984168952436,0.3333333333333333,0.0039999999999995595,0.003999999999997783
011901109,091903103,0.022117047177208082,0.025,0.0129999999999999,0.012000000000000455
011901109,091906108,0.005511746858972155,0.02040816326530612,0.005000000000000782,0.004999999999999005
011901109,092902101,0.002378413179526695,0.008064516129032258,0.009000000000000341,0.007999999999999119
011901109,092903123,0.0038808304892511414,0.0136986301369863,0.006000000000000227,0.004999999999999005
011901109,092906102,0.00696850541008831,0.009259259259259259,0.006000000000000227,0.0070000000000014495
011901109,094902102,0.004560014123876632,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,095905106,0.010483767461107907,0.02631578947368421,0.004999999999999005,0.004000000000001336
011901109,097902102,0.0032826659899100052,0.017857142857142856,0.005000000000000782,0.006000000000000227
011901109,099903102,0.006783607799559999,0.02857142857142857,0.004999999999999005,0.004000000000001336
011901109,100903042,6.677845076843436e-4,0.012048192771084338,0.005000000000000782,0.006000000000000227
011901109,101814101,0.013385003105872317,0.015873015873015872,0.006000000000000227,0.004999999999999005
011901109,101846006,0.0034981409693121135,0.014285714285714285,0.006000000000000227,0.006000000000000227
011901109,101849101,0.001598907018927731,0.047619047619047616,0.0039999999999995595,0.003999999999997783
011901109,101902105,0.021097157215131612,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,101902119,0.008896226288111264,0.011111111111111112,0.006999999999999673,0.00800000000000145
011901109,101902142,0.00461971880467682,0.015151515151515152,0.005000000000000782,0.004999999999999005
011901109,101903103,0.0028011554608547984,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,101903114,0.004729916816636592,0.010309278350515464,0.006000000000000227,0.006000000000000227
011901109,101905102,0.009601531182566458,0.010309278350515464,0.006000000000000227,0.006000000000000227
011901109,101905105,0.01637122149799808,0.012345679012345678,0.006000000000000227,0.006000000000000227
011901109,101906106,0.001037862085321306,0.008130081300813009,0.006999999999999673,0.0070000000000014495
011901109,101907107,0.008662683201749899,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,101907125,0.016922436777919936,0.008333333333333333,0.006999999999999673,0.0070000000000014495
011901109,101907130,0.002374874560775342,0.008064516129032258,0.006999999999999673,0.006000000000000227
011901109,101907131,0.003582748086076948,0.00847457627118644,0.006000000000000227,0.0070000000000014495
011901109,101907134,0.0015047283723611526,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,101907140,0.006191526543004144,0.008064516129032258,0.0070000000000014495,0.0070000000000014495
011901109,101907149,0.04587074259686075,0.008403361344537815,0.005000000000000782,0.006000000000000227
011901109,101907155,0.03101231663984183,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,101907156,0.020602549855143093,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,101908104,0.008540156669092469,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,101910106,0.019074212270570934,0.010638297872340425,0.006999999999999673,0.006000000000000227
011901109,101910108,0.0036584579742969803,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,101912110,0.0316509144711945,0.024390243902439025,0.005000000000000782,0.004999999999999005
011901109,101912132,0.008140670928708515,0.011764705882352941,0.006000000000000227,0.006000000000000227
011901109,101912155,0.001929424366993504,0.023809523809523808,0.004999999999999005,0.004999999999999005
011901109,101912157,0.0019792042398605325,0.013513513513513514,0.005000000000000782,0.005000000000002558
011901109,101912179,0.020058229166610264,0.01639344262295082,0.005000000000000782,0.005000000000002558
011901109,101912199,0.02624483947593481,0.010309278350515464,0.004999999999999005,0.004999999999999005
011901109,101912203,0.02164569095195734,0.02,0.005000000000000782,0.004999999999999005
011901109,101912273,0.024122840842306204,0.011764705882352941,0.006000000000000227,0.006000000000000227
011901109,101912275,0.05046868181811126,0.010869565217391304,0.006000000000000227,0.006000000000000227
011901109,101912358,0.024292050961312373,0.0125,0.006000000000000227,0.006000000000000227
011901109,101912372,4.204285519427975e-4,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,101912480,0.010097338342246354,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,101913102,0.0038072227177822215,0.00847457627118644,0.006999999999999673,0.0070000000000014495
011901109,101913106,0.010216878154373665,0.008547008547008548,0.006999999999999673,0.006999999999997897
011901109,101913114,0.010459231474001185,0.015151515151515152,0.006000000000000227,0.005000000000002558
011901109,101913120,0.0016151162391779827,0.010309278350515464,0.006000000000000227,0.006000000000000227
011901109,101914112,0.031445789769253274,0.008064516129032258,0.006999999999999673,0.006000000000000227
011901109,101914115,0.029871928273080828,0.011494252873563218,0.005000000000000782,0.006000000000000227
011901109,101914117,0.04651792393167686,0.011235955056179775,0.006000000000000227,0.005999999999999006
011901109,101914145,0.0019722374014728983,0.008064516129032258,0.009000000000000341,0.00800000000000256
011901109,101916105,0.003945405205410424,0.017241379310344827,0.005999999999998451,0.006000000000000227
011901109,101917105,0.006461968985105537,0.009259259259259259,0.008000000000000895,0.008999999999997899
011901109,101917124,0.003936992712144871,0.017241379310344827,0.006000000000000227,0.005000000000001337
011901109,101917129,0.0037080453286461035,0.013888888888888888,0.006000000000000227,0.006000000000002559
011901109,101919106,0.012379183362926871,0.010526315789473684,0.007999999999999119,0.007999999999997898
011901109,101919127,0.016443993710038796,0.014285714285714285,0.006999999999999673,0.006000000000002559
011901109,101920112,0.03514015484417443,0.008064516129032258,0.006999999999999673,0.006999999999998896
011901109,101920119,0.003719719652548692,0.014925373134328358,0.0070000000000014495,0.006000000000000227
011901109,101921102,0.006173588248192807,0.008064516129032258,0.008999999999998565,0.00899999999999912
011901109,101921111,0.021858273684487894,0.008064516129032258,0.008000000000000895,0.00800000000000023
011901109,102902107,0.002345120692894831,0.011627906976744186,0.007999999999999119,0.007999999999997898
011901109,102904010,0.006936233164536176,0.008064516129032258,0.009000000000000341,0.00800000000000023
011901109,105902103,0.0038354713911370464,0.010309278350515464,0.006999999999999673,0.00800000000000145
011901109,105902105,0.002559169746434775,0.012048192771084338,0.0070000000000014495,0.006999999999997897
011901109,105906108,0.01093702942337571,0.009615384615384616,0.007999999999999119,0.00800000000000145
011901109,107901102,0.012377134659489308,0.0196078431372549,0.006000000000000227,0.005999999999999006
011901109,107902103,0.013878118557208885,0.012345679012345678,0.0129999999999999,0.013000000000001677
011901109,108807114,0.0035727069010970114,0.008620689655172414,0.006999999999999673,0.006999999999997897
011901109,108807123,0.0027922637512873827,0.008064516129032258,0.006999999999999673,0.0070000000000014495
011901109,108807135,1.2679106066570967e-4,0.00819672131147541,0.0070000000000014495,0.0070000000000014495
011901109,108807193,0.008869848746273612,0.008064516129032258,0.006999999999999673,0.006999999999997897
011901109,108808105,0.0014587180735480265,0.008064516129032258,0.007999999999999119,0.0070000000000014495
011901109,108903105,0.0037227080434943938,0.016666666666666666,0.005000000000000782,0.006000000000000227
011901109,108904105,0.002219784608512687,0.015873015873015872,0.005999999999998451,0.004999999999999005
011901109,108904126,8.345502541320382e-4,0.01639344262295082,0.005000000000002558,0.004999999999999005
011901109,108908102,0.01205130774902785,0.0196078431372549,0.004999999999999005,0.005000000000002558
011901109,108908112,0.004372597630074027,0.01694915254237288,0.004999999999999005,0.005999999999996675
011901109,108909119,0.00287765758365377,0.012345679012345678,0.006000000000000227,0.006000000000000227
011901109,108911107,0.002174876515497526,0.015384615384615385,0.006000000000000227,0.005000000000002558
011901109,108911108,0.04443255656997225,0.012987012987012988,0.004999999999999005,0.006000000000000227
011901109,108912105,0.009666707348386261,0.022222222222222223,0.005000000000002558,0.004999999999999005
011901109,108912111,0.004246515623728464,0.014285714285714285,0.006000000000000227,0.004999999999999005
011901109,108912115,0.0011748398254173287,0.013157894736842105,0.006000000000000227,0.006000000000000227
011901109,110902104,0.009838897011822612,0.010869565217391304,0.005999999999996675,0.006000000000000227
011901109,111903101,0.019130577247179703,0.017543859649122806,0.005000000000002558,0.004999999999999005
011901109,112901105,0.0013213900282801339,0.01694915254237288,0.006000000000000227,0.006000000000000227
011901109,112908001,0.0011223438147526243,0.02127659574468085,0.003999999999997783,0.004000000000001336
011901109,113903102,0.0014172669102088253,0.02702702702702703,0.005000000000002558,0.004999999999999005
011901109,113905101,0.01730567514320125,0.02564102564102564,0.004999999999999005,0.004999999999999005
011901109,116901101,0.010058335843829647,0.01282051282051282,0.004999999999999005,0.005000000000002558
011901109,116903104,0.001666181656197141,0.01098901098901099,0.0070000000000014495,0.006999999999997897
011901109,116908101,0.002560774070893279,0.008064516129032258,0.007999999999999119,0.0070000000000014495
011901109,116915101,0.007322798178519552,0.02702702702702703,0.004000000000001336,0.004999999999999005
011901109,116916101,0.010029459295951781,0.03225806451612903,0.004999999999999005,0.004000000000001336
011901109,119902101,0.009744464160357569,0.012048192771084338,0.006000000000000227,0.006000000000000227
011901109,120901104,0.001878812758128623,0.01020408163265306,0.006000000000000227,0.006999999999997897
011901109,121903101,0.009630283218159619,0.00980392156862745,0.006999999999997897,0.006000000000000227
011901109,121905103,0.007110086078719102,0.00980392156862745,0.006000000000000227,0.006000000000000227
011901109,123905101,0.009982565748831385,0.008130081300813009,0.0070000000000014495,0.0070000000000014495
011901109,123907102,0.01788833398279388,0.014084507042253521,0.004999999999999005,0.006000000000000227
011901109,125901113,0.0033727478202004724,0.012195121951219513,0.006000000000000227,0.006000000000000227
011901109,126901101,0.07311220042727917,9.538461538461538,0.004000000000001336,0.0030000000000001137
011901109,126905105,0.006725821098892304,0.014925373134328358,0.004999999999999005,0.007000000000000228
011901109,126905106,9.84594273981343e-4,0.010101010101010102,0.0070000000000014495,0.006000000000000227
011901109,128903101,0.024322755695901255,0.09090909090909091,0.003999999999997783,0.003999999999997783
011901109,129902103,8.920420839373389e-4,0.01020408163265306,0.006000000000000227,0.0070000000000014495
011901109,129905104,0.009975797320392332,0.013157894736842105,0.006000000000000227,0.004999999999999005
011901109,130901105,0.006969197937782612,0.015625,0.006000000000000227,0.006000000000000227
011901109,140908101,0.0014594008501754852,0.02564102564102564,0.004000000000001336,0.004000000000001336
011901109,146903101,0.008481795369655987,0.047619047619047616,0.004999999999999005,0.004999999999999005
011901109,155901102,0.00869500482536345,0.013333333333333334,0.004999999999999005,0.004999999999999005
011901109,157901101,0.009710608526706244,0.020833333333333332,0.004999999999999005,0.004999999999999005
011901109,161807007,0.00204925921679866,0.010526315789473684,0.006000000000000227,0.006000000000000227
011901109,161903104,0.004825581143487967,0.009523809523809525,0.0070000000000014495,0.0070000000000014495
011901109,161907101,0.009802263883562423,0.008064516129032258,0.0070000000000014495,0.0070000000000014495
011901109,161914104,0.013279553635192176,0.017241379310344827,0.006000000000000227,0.005999999999996675
011901109,161914121,0.02209680985477014,0.019230769230769232,0.004999999999999005,0.005000000000002558
011901109,163903101,0.006461354267423558,0.016666666666666666,0.004999999999999005,0.004999999999999005
011901109,163908107,0.0031873924514019825,0.012048192771084338,0.006000000000000227,0.006000000000000227
011901109,165901114,0.00338051879835477,0.018867924528301886,0.004999999999999005,0.004999999999999005
011901109,165901128,0.014958602670652188,0.008264462809917356,0.0070000000000014495,0.0070000000000014495
011901109,166904103,0.0011751118616176726,0.013513513513513514,0.006000000000000227,0.006000000000000227
011901109,166907001,0.013490964619624513,0.058823529411764705,0.003999999999997783,0.003999999999997783
